order_id,user_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD-01141,U008,P042,3,1013.57,3040.71,2024-11-25T15:42:39Z,completed,bank_transfer
ORD-01142,U148,P075,1,4860.86,4860.86,2024-10-16T23:58:47Z,completed,debit_card
ORD-01143,U151,P024,1,5953.47,5953.47,2025-01-04T05:10:18Z,completed,credit_card
ORD-01144,U011,P047,1,4067.5,4067.5,2024-12-04T21:25:31Z,completed,credit_card
ORD-01145,U189,P006,1,42776.1,42776.1,2024-12-01T01:37:33Z,completed,credit_card
ORD-01146,U038,P095,1,2229.21,2229.21,2024-11-30T15:54:38Z,completed,e_wallet
ORD-01147,U025,P010,1,63184.72,63184.72,2024-10-25T03:57:37Z,completed,e_wallet
ORD-01148,U153,P003,3,56564.72,169694.16,2024-11-02T22:33:46Z,completed,e_wallet
ORD-01149,U110,P076,2,12113.07,24226.14,2025-01-26T14:38:51Z,completed,debit_card
ORD-01150,U106,P035,1,4608.09,4608.09,2024-12-04T09:32:01Z,completed,bank_transfer
ORD-01151,U055,P057,1,4637.2,4637.2,2024-12-08T21:37:15Z,completed,convenience_store
ORD-01152,U200,P038,1,3948.21,3948.21,2024-12-18T09:55:51Z,completed,convenience_store
ORD-01153,U195,P013,3,8632.92,25898.76,2025-01-24T16:19:13Z,completed,convenience_store
ORD-01154,U034,P078,2,2506.95,5013.9,2025-01-06T11:21:41Z,completed,convenience_store
ORD-01155,U170,P091,3,1976.05,5928.15,2024-12-31T02:18:59Z,completed,convenience_store
ORD-01156,U048,P081,3,1757.24,5271.72,2024-10-12T08:34:56Z,completed,e_wallet
ORD-01157,U065,P079,3,9148.49,27445.47,2024-10-27T01:32:18Z,completed,credit_card
ORD-01158,U023,P021,1,30819.03,30819.03,2024-11-01T16:19:11Z,completed,bank_transfer
ORD-01159,U126,P033,3,4737.9,14213.7,2024-10-24T02:14:18Z,completed,debit_card
ORD-01160,U144,P010,2,63269.95,126539.9,2024-10-06T21:44:17Z,completed,e_wallet
ORD-01161,U092,P042,1,1006.66,1006.66,2024-11-14T04:37:28Z,completed,credit_card
ORD-01162,U055,P032,3,2207.33,6621.99,2024-11-01T00:26:11Z,completed,bank_transfer
ORD-01163,U066,P030,1,26515.15,26515.15,2025-01-24T00:38:43Z,completed,credit_card
ORD-01164,U148,P032,2,2220.16,4440.32,2024-12-11T14:01:26Z,completed,debit_card
ORD-01165,U177,P043,1,3153.69,3153.69,2024-11-24T18:37:28Z,completed,bank_transfer
ORD-01166,U126,P040,3,2771.43,8314.29,2024-11-17T22:48:20Z,completed,e_wallet
ORD-01167,U098,P050,3,5086.12,15258.36,2025-01-27T16:44:06Z,completed,credit_card
ORD-01168,U070,P077,3,16787.1,50361.3,2024-12-26T12:54:59Z,completed,bank_transfer
ORD-01169,U132,P072,2,3546.48,7092.96,2025-01-27T23:15:24Z,completed,credit_card
ORD-01170,U108,P068,1,23529.18,23529.18,2024-12-07T14:36:03Z,completed,e_wallet
ORD-01171,U105,P072,1,3546.5,3546.5,2024-11-19T02:33:19Z,completed,e_wallet
ORD-01172,U121,P067,2,19877.08,39754.16,2024-10-24T08:08:25Z,completed,e_wallet
ORD-01173,U058,P038,2,3913.39,7826.78,2024-10-29T19:52:38Z,completed,debit_card
ORD-01174,U065,P069,1,3860.38,3860.38,2024-11-22T06:32:01Z,completed,convenience_store
ORD-01175,U182,P005,3,3518.33,10554.99,2024-11-19T08:17:56Z,completed,bank_transfer
ORD-01176,U096,P081,2,1775.48,3550.96,2025-01-17T09:00:00Z,completed,credit_card
ORD-01177,U133,P011,3,28945.63,86836.89,2024-11-17T06:31:59Z,completed,convenience_store
